sample	species	abundance
SL259943	Sphingobium_yanoikuyae	0
SL259944	Sphingobium_yanoikuyae	0
SL259945	Sphingobium_yanoikuyae	0
SL259946	Sphingobium_yanoikuyae	0
SL259925	Sphingomonas_echinoides	1.6333
SL259926	Sphingomonas_echinoides	1.26073
SL259927	Sphingomonas_echinoides	1.02306
SL259928	Sphingomonas_echinoides	0.94737
SL259934	Sphingomonas_echinoides	1.35354
SL259935	Sphingomonas_echinoides	0.36943
SL259936	Sphingomonas_echinoides	0.52797
SL259937	Sphingomonas_echinoides	0.29056
SL259943	Sphingomonas_echinoides	0.5241
SL259944	Sphingomonas_echinoides	1.353
SL259945	Sphingomonas_echinoides	0.85764
SL259946	Sphingomonas_echinoides	1.53737
SL259925	Sphingomonas_melonis	0
SL259926	Sphingomonas_melonis	0
SL259927	Sphingomonas_melonis	0
SL259928	Sphingomonas_melonis	0
SL259934	Sphingomonas_melonis	0
SL259935	Sphingomonas_melonis	0
SL259936	Sphingomonas_melonis	0
SL259937	Sphingomonas_melonis	0
SL259943	Sphingomonas_melonis	0
SL259944	Sphingomonas_melonis	0
SL259945	Sphingomonas_melonis	0
SL259946	Sphingomonas_melonis	0
SL259925	Sphingopyxis_unclassified	0
SL259926	Sphingopyxis_unclassified	0
SL259927	Sphingopyxis_unclassified	0
SL259928	Sphingopyxis_unclassified	0
SL259934	Sphingopyxis_unclassified	0
SL259935	Sphingopyxis_unclassified	0
SL259936	Sphingopyxis_unclassified	0
SL259937	Sphingopyxis_unclassified	0
SL259943	Sphingopyxis_unclassified	0
SL259944	Sphingopyxis_unclassified	0
SL259945	Sphingopyxis_unclassified	0
SL259946	Sphingopyxis_unclassified	0
SL259925	Candidatus_Tremblaya_princeps	0
SL259926	Candidatus_Tremblaya_princeps	0
SL259927	Candidatus_Tremblaya_princeps	0
SL259928	Candidatus_Tremblaya_princeps	0
SL259934	Candidatus_Tremblaya_princeps	0
SL259935	Candidatus_Tremblaya_princeps	0
SL259936	Candidatus_Tremblaya_princeps	0
SL259937	Candidatus_Tremblaya_princeps	0
SL259943	Candidatus_Tremblaya_princeps	0
SL259944	Candidatus_Tremblaya_princeps	0
SL259945	Candidatus_Tremblaya_princeps	0
SL259946	Candidatus_Tremblaya_princeps	0
SL259925	Achromobacter_piechaudii	0
SL259926	Achromobacter_piechaudii	0
SL259927	Achromobacter_piechaudii	0
SL259928	Achromobacter_piechaudii	0
SL259934	Achromobacter_piechaudii	0
SL259935	Achromobacter_piechaudii	0
SL259936	Achromobacter_piechaudii	0
SL259937	Achromobacter_piechaudii	0
SL259943	Achromobacter_piechaudii	0
SL259944	Achromobacter_piechaudii	0
SL259945	Achromobacter_piechaudii	0
SL259946	Achromobacter_piechaudii	0
SL259925	Achromobacter_unclassified	0
SL259926	Achromobacter_unclassified	0
SL259927	Achromobacter_unclassified	0
SL259928	Achromobacter_unclassified	0
SL259934	Achromobacter_unclassified	0
SL259935	Achromobacter_unclassified	0
SL259936	Achromobacter_unclassified	0
SL259937	Achromobacter_unclassified	0
SL259943	Achromobacter_unclassified	0
SL259944	Achromobacter_unclassified	0
SL259945	Achromobacter_unclassified	0
SL259946	Achromobacter_unclassified	0
SL259925	Achromobacter_xylosoxidans	0
SL259926	Achromobacter_xylosoxidans	0
SL259927	Achromobacter_xylosoxidans	0
SL259928	Achromobacter_xylosoxidans	0
SL259934	Achromobacter_xylosoxidans	0
SL259935	Achromobacter_xylosoxidans	0
SL259936	Achromobacter_xylosoxidans	0
SL259937	Achromobacter_xylosoxidans	0
SL259943	Achromobacter_xylosoxidans	0
SL259944	Achromobacter_xylosoxidans	0
SL259945	Achromobacter_xylosoxidans	0
SL259946	Achromobacter_xylosoxidans	0
SL259925	Alcaligenes_unclassified	0
SL259926	Alcaligenes_unclassified	0
SL259927	Alcaligenes_unclassified	0
SL259928	Alcaligenes_unclassified	0
SL259934	Alcaligenes_unclassified	0
SL259935	Alcaligenes_unclassified	0
SL259936	Alcaligenes_unclassified	0
SL259937	Alcaligenes_unclassified	0
SL259943	Alcaligenes_unclassified	0
SL259944	Alcaligenes_unclassified	0
SL259945	Alcaligenes_unclassified	0
SL259946	Alcaligenes_unclassified	0
SL259925	Bordetella_unclassified	0
SL259926	Bordetella_unclassified	0
SL259927	Bordetella_unclassified	0
SL259928	Bordetella_unclassified	0
SL259934	Bordetella_unclassified	0
SL259935	Bordetella_unclassified	0
SL259936	Bordetella_unclassified	0
SL259937	Bordetella_unclassified	0
SL259943	Bordetella_unclassified	0
SL259944	Bordetella_unclassified	0
SL259945	Bordetella_unclassified	0
SL259946	Bordetella_unclassified	0
SL259925	Burkholderia_multivorans	0
SL259926	Burkholderia_multivorans	0
SL259927	Burkholderia_multivorans	0
SL259928	Burkholderia_multivorans	0
SL259934	Burkholderia_multivorans	0
SL259935	Burkholderia_multivorans	0
SL259936	Burkholderia_multivorans	0
SL259937	Burkholderia_multivorans	0
SL259943	Burkholderia_multivorans	0
SL259944	Burkholderia_multivorans	0
SL259945	Burkholderia_multivorans	0
SL259946	Burkholderia_multivorans	0
SL259925	Burkholderia_unclassified	0
SL259926	Burkholderia_unclassified	0
SL259927	Burkholderia_unclassified	0.59496
SL259928	Burkholderia_unclassified	0
SL259934	Burkholderia_unclassified	0
SL259935	Burkholderia_unclassified	0
SL259936	Burkholderia_unclassified	0
SL259937	Burkholderia_unclassified	0
SL259943	Burkholderia_unclassified	0
SL259944	Burkholderia_unclassified	0
SL259945	Burkholderia_unclassified	0
SL259946	Burkholderia_unclassified	0
SL259925	Cupriavidus_metallidurans	0
SL259926	Cupriavidus_metallidurans	0
SL259927	Cupriavidus_metallidurans	0
SL259928	Cupriavidus_metallidurans	0
SL259934	Cupriavidus_metallidurans	0
SL259935	Cupriavidus_metallidurans	0
SL259936	Cupriavidus_metallidurans	0
SL259937	Cupriavidus_metallidurans	0
SL259943	Cupriavidus_metallidurans	0
SL259944	Cupriavidus_metallidurans	0
SL259945	Cupriavidus_metallidurans	0
SL259946	Cupriavidus_metallidurans	0
SL259925	Cupriavidus_unclassified	3.98689
SL259926	Cupriavidus_unclassified	5.26097
SL259927	Cupriavidus_unclassified	3.71315
SL259928	Cupriavidus_unclassified	2.97026
SL259934	Cupriavidus_unclassified	5.77126
SL259935	Cupriavidus_unclassified	1.78974
SL259936	Cupriavidus_unclassified	2.41986
SL259937	Cupriavidus_unclassified	1.75626
SL259943	Cupriavidus_unclassified	1.2341
SL259944	Cupriavidus_unclassified	3.07847
SL259945	Cupriavidus_unclassified	3.92159
SL259946	Cupriavidus_unclassified	4.90044
SL259925	Lautropia_mirabilis	0
SL259926	Lautropia_mirabilis	0
SL259927	Lautropia_mirabilis	0
SL259928	Lautropia_mirabilis	0
SL259934	Lautropia_mirabilis	0
SL259935	Lautropia_mirabilis	0
SL259936	Lautropia_mirabilis	0
SL259937	Lautropia_mirabilis	0
SL259943	Lautropia_mirabilis	0
SL259944	Lautropia_mirabilis	0
SL259945	Lautropia_mirabilis	0
SL259946	Lautropia_mirabilis	0
SL259925	Ralstonia_pickettii	1.11868
SL259926	Ralstonia_pickettii	0.87192
SL259927	Ralstonia_pickettii	0.91952
SL259928	Ralstonia_pickettii	0.5128
SL259934	Ralstonia_pickettii	0.78069
SL259935	Ralstonia_pickettii	0.26121
SL259936	Ralstonia_pickettii	0.5574
SL259937	Ralstonia_pickettii	0.35917
SL259943	Ralstonia_pickettii	0.25874
SL259944	Ralstonia_pickettii	0.66141
SL259945	Ralstonia_pickettii	0.52642
SL259946	Ralstonia_pickettii	0.72703
SL259925	Ralstonia_unclassified	0.93661
SL259926	Ralstonia_unclassified	0.45609
SL259927	Ralstonia_unclassified	1.00369
SL259928	Ralstonia_unclassified	0.38441
SL259934	Ralstonia_unclassified	1.44146
SL259935	Ralstonia_unclassified	0.72807
SL259936	Ralstonia_unclassified	0.99479
SL259937	Ralstonia_unclassified	0.37214
SL259943	Ralstonia_unclassified	0.42921
SL259944	Ralstonia_unclassified	0.92289
SL259945	Ralstonia_unclassified	2.51965
SL259946	Ralstonia_unclassified	0.65044
SL259925	Thiomonas_unclassified	0.99278
SL259926	Thiomonas_unclassified	0
SL259927	Thiomonas_unclassified	0.70019
SL259928	Thiomonas_unclassified	0.22851
SL259934	Thiomonas_unclassified	1.17658
SL259935	Thiomonas_unclassified	0
SL259936	Thiomonas_unclassified	0.28375
SL259937	Thiomonas_unclassified	0
SL259943	Thiomonas_unclassified	0
SL259944	Thiomonas_unclassified	1.52402
SL259945	Thiomonas_unclassified	0
SL259946	Thiomonas_unclassified	0
SL259925	Alicycliphilus_unclassified	0
SL259926	Alicycliphilus_unclassified	0
SL259927	Alicycliphilus_unclassified	0
SL259928	Alicycliphilus_unclassified	0
SL259934	Alicycliphilus_unclassified	0
SL259935	Alicycliphilus_unclassified	0
SL259936	Alicycliphilus_unclassified	0
SL259937	Alicycliphilus_unclassified	0
SL259943	Alicycliphilus_unclassified	0
SL259944	Alicycliphilus_unclassified	0
SL259945	Alicycliphilus_unclassified	0
SL259946	Alicycliphilus_unclassified	0
SL259925	Comamonas_testosteroni	0
SL259926	Comamonas_testosteroni	0
SL259927	Comamonas_testosteroni	0
SL259928	Comamonas_testosteroni	0
SL259934	Comamonas_testosteroni	0
SL259935	Comamonas_testosteroni	0
SL259936	Comamonas_testosteroni	0
SL259937	Comamonas_testosteroni	0
SL259943	Comamonas_testosteroni	0
SL259944	Comamonas_testosteroni	0
SL259945	Comamonas_testosteroni	0
SL259946	Comamonas_testosteroni	0
SL259925	Comamonas_unclassified	0
SL259926	Comamonas_unclassified	0
SL259927	Comamonas_unclassified	0.08605
SL259928	Comamonas_unclassified	0
SL259934	Comamonas_unclassified	0
SL259935	Comamonas_unclassified	0
SL259936	Comamonas_unclassified	0.20922
SL259937	Comamonas_unclassified	0
SL259943	Comamonas_unclassified	0.08167
SL259944	Comamonas_unclassified	0.18729
SL259945	Comamonas_unclassified	0
SL259946	Comamonas_unclassified	0.19985
SL259925	Curvibacter_lanceolatus	9.93939
SL259926	Curvibacter_lanceolatus	5.69271
SL259927	Curvibacter_lanceolatus	7.63522
SL259928	Curvibacter_lanceolatus	3.90519
SL259934	Curvibacter_lanceolatus	4.9801
SL259935	Curvibacter_lanceolatus	1.81443
SL259936	Curvibacter_lanceolatus	3.57951
SL259937	Curvibacter_lanceolatus	1.93643
SL259943	Curvibacter_lanceolatus	1.99046
SL259944	Curvibacter_lanceolatus	5.5619
SL259945	Curvibacter_lanceolatus	5.66953
SL259946	Curvibacter_lanceolatus	5.97077
SL259925	Delftia_acidovorans	0
SL259926	Delftia_acidovorans	0
SL259927	Delftia_acidovorans	0
SL259928	Delftia_acidovorans	0
SL259934	Delftia_acidovorans	0
SL259935	Delftia_acidovorans	0
SL259936	Delftia_acidovorans	0
SL259937	Delftia_acidovorans	0
SL259943	Delftia_acidovorans	0
SL259944	Delftia_acidovorans	0
SL259945	Delftia_acidovorans	0
SL259946	Delftia_acidovorans	0
SL259925	Delftia_unclassified	0
SL259926	Delftia_unclassified	0
SL259927	Delftia_unclassified	0
SL259928	Delftia_unclassified	0
SL259934	Delftia_unclassified	0
SL259935	Delftia_unclassified	0
SL259936	Delftia_unclassified	0
SL259937	Delftia_unclassified	0
SL259943	Delftia_unclassified	0
SL259944	Delftia_unclassified	0
SL259945	Delftia_unclassified	0
SL259946	Delftia_unclassified	0
SL259925	Variovorax_unclassified	0
SL259926	Variovorax_unclassified	0
SL259927	Variovorax_unclassified	0
SL259928	Variovorax_unclassified	0
SL259934	Variovorax_unclassified	0
SL259935	Variovorax_unclassified	0
SL259936	Variovorax_unclassified	0
SL259937	Variovorax_unclassified	0
SL259943	Variovorax_unclassified	0
SL259944	Variovorax_unclassified	0
SL259945	Variovorax_unclassified	0
SL259946	Variovorax_unclassified	0
SL259925	Verminephrobacter_unclassified	0
SL259926	Verminephrobacter_unclassified	0
SL259927	Verminephrobacter_unclassified	0
SL259928	Verminephrobacter_unclassified	0
SL259934	Verminephrobacter_unclassified	0
SL259935	Verminephrobacter_unclassified	0
SL259936	Verminephrobacter_unclassified	0
SL259937	Verminephrobacter_unclassified	0
SL259943	Verminephrobacter_unclassified	0
SL259944	Verminephrobacter_unclassified	0
SL259945	Verminephrobacter_unclassified	0
SL259946	Verminephrobacter_unclassified	0
SL259925	Duganella_zoogloeoides	0
SL259926	Duganella_zoogloeoides	0
SL259927	Duganella_zoogloeoides	0
SL259928	Duganella_zoogloeoides	0
SL259934	Duganella_zoogloeoides	0
SL259935	Duganella_zoogloeoides	0
SL259936	Duganella_zoogloeoides	0
SL259937	Duganella_zoogloeoides	0
SL259943	Duganella_zoogloeoides	0
SL259944	Duganella_zoogloeoides	0
SL259945	Duganella_zoogloeoides	0
SL259946	Duganella_zoogloeoides	0
SL259925	Herbaspirillum_unclassified	0
SL259926	Herbaspirillum_unclassified	0
SL259927	Herbaspirillum_unclassified	0
SL259928	Herbaspirillum_unclassified	0
SL259934	Herbaspirillum_unclassified	0
SL259935	Herbaspirillum_unclassified	0
SL259936	Herbaspirillum_unclassified	0
SL259937	Herbaspirillum_unclassified	0
SL259943	Herbaspirillum_unclassified	0
SL259944	Herbaspirillum_unclassified	0
SL259945	Herbaspirillum_unclassified	0
SL259946	Herbaspirillum_unclassified	0
SL259925	Janthinobacterium_lividum	0
SL259926	Janthinobacterium_lividum	0
SL259927	Janthinobacterium_lividum	0
SL259928	Janthinobacterium_lividum	0
SL259934	Janthinobacterium_lividum	0
SL259935	Janthinobacterium_lividum	0
SL259936	Janthinobacterium_lividum	0
SL259937	Janthinobacterium_lividum	0
SL259943	Janthinobacterium_lividum	0
SL259944	Janthinobacterium_lividum	0
SL259945	Janthinobacterium_lividum	0
SL259946	Janthinobacterium_lividum	0
SL259925	Janthinobacterium_unclassified	0
SL259926	Janthinobacterium_unclassified	0
SL259927	Janthinobacterium_unclassified	0
SL259928	Janthinobacterium_unclassified	0
SL259934	Janthinobacterium_unclassified	0
SL259935	Janthinobacterium_unclassified	0
SL259936	Janthinobacterium_unclassified	0
SL259937	Janthinobacterium_unclassified	0
SL259943	Janthinobacterium_unclassified	0
SL259944	Janthinobacterium_unclassified	0
SL259945	Janthinobacterium_unclassified	0
SL259946	Janthinobacterium_unclassified	0
SL259925	Massilia_timonae	0
SL259926	Massilia_timonae	0
SL259927	Massilia_timonae	0
SL259928	Massilia_timonae	0
SL259934	Massilia_timonae	0
SL259935	Massilia_timonae	0
SL259936	Massilia_timonae	0
SL259937	Massilia_timonae	0
SL259943	Massilia_timonae	0
SL259944	Massilia_timonae	0
SL259945	Massilia_timonae	0
SL259946	Massilia_timonae	0
SL259925	Massilia_unclassified	0
SL259926	Massilia_unclassified	0
SL259927	Massilia_unclassified	0
SL259928	Massilia_unclassified	0.06471
SL259934	Massilia_unclassified	0
SL259935	Massilia_unclassified	0
SL259936	Massilia_unclassified	0.05392
SL259937	Massilia_unclassified	0
SL259943	Massilia_unclassified	0
SL259944	Massilia_unclassified	0
SL259945	Massilia_unclassified	0
SL259946	Massilia_unclassified	0
SL259925	Sutterella_wadsworthensis	0
SL259926	Sutterella_wadsworthensis	0
SL259927	Sutterella_wadsworthensis	0
SL259928	Sutterella_wadsworthensis	0
SL259934	Sutterella_wadsworthensis	0
SL259935	Sutterella_wadsworthensis	0
SL259936	Sutterella_wadsworthensis	0
SL259937	Sutterella_wadsworthensis	0
SL259943	Sutterella_wadsworthensis	0
SL259944	Sutterella_wadsworthensis	0
SL259945	Sutterella_wadsworthensis	0
SL259946	Sutterella_wadsworthensis	0
SL259925	Thiobacillus_thioparus	0
SL259926	Thiobacillus_thioparus	0
SL259927	Thiobacillus_thioparus	0.05626
SL259928	Thiobacillus_thioparus	0
SL259934	Thiobacillus_thioparus	0
SL259935	Thiobacillus_thioparus	0
SL259936	Thiobacillus_thioparus	0
SL259937	Thiobacillus_thioparus	0
SL259943	Thiobacillus_thioparus	0
SL259944	Thiobacillus_thioparus	0
SL259945	Thiobacillus_thioparus	0
SL259946	Thiobacillus_thioparus	0
SL259925	Methylovorus_unclassified	0
SL259926	Methylovorus_unclassified	0
SL259927	Methylovorus_unclassified	0
SL259928	Methylovorus_unclassified	0
SL259934	Methylovorus_unclassified	0
SL259935	Methylovorus_unclassified	0
SL259936	Methylovorus_unclassified	0
SL259937	Methylovorus_unclassified	0
SL259943	Methylovorus_unclassified	0
SL259944	Methylovorus_unclassified	0
SL259945	Methylovorus_unclassified	0
SL259946	Methylovorus_unclassified	0
SL259925	Eikenella_corrodens	0
SL259926	Eikenella_corrodens	0
SL259927	Eikenella_corrodens	0
SL259928	Eikenella_corrodens	0
SL259934	Eikenella_corrodens	0
SL259935	Eikenella_corrodens	0
SL259936	Eikenella_corrodens	0
SL259937	Eikenella_corrodens	0
SL259943	Eikenella_corrodens	0
SL259944	Eikenella_corrodens	0
SL259945	Eikenella_corrodens	0
SL259946	Eikenella_corrodens	0
SL259925	Kingella_denitrificans	0
SL259926	Kingella_denitrificans	0
SL259927	Kingella_denitrificans	0
SL259928	Kingella_denitrificans	0
SL259934	Kingella_denitrificans	0
SL259935	Kingella_denitrificans	0
SL259936	Kingella_denitrificans	0
SL259937	Kingella_denitrificans	0
SL259943	Kingella_denitrificans	0
SL259944	Kingella_denitrificans	0
SL259945	Kingella_denitrificans	0
SL259946	Kingella_denitrificans	0
SL259925	Kingella_oralis	0
SL259926	Kingella_oralis	0
SL259927	Kingella_oralis	0
SL259928	Kingella_oralis	0
SL259934	Kingella_oralis	0
SL259935	Kingella_oralis	0
SL259936	Kingella_oralis	0
SL259937	Kingella_oralis	0
SL259943	Kingella_oralis	0
SL259944	Kingella_oralis	0
SL259945	Kingella_oralis	0
SL259946	Kingella_oralis	0
SL259925	Kingella_unclassified	0
SL259926	Kingella_unclassified	0
SL259927	Kingella_unclassified	0
SL259928	Kingella_unclassified	0
SL259934	Kingella_unclassified	0
SL259935	Kingella_unclassified	0
SL259936	Kingella_unclassified	0
SL259937	Kingella_unclassified	0
SL259943	Kingella_unclassified	0
SL259944	Kingella_unclassified	0
SL259945	Kingella_unclassified	0
SL259946	Kingella_unclassified	0
SL259925	Neisseria_bacilliformis	0
SL259926	Neisseria_bacilliformis	0
SL259927	Neisseria_bacilliformis	0
SL259928	Neisseria_bacilliformis	0
SL259934	Neisseria_bacilliformis	0
SL259935	Neisseria_bacilliformis	0
SL259936	Neisseria_bacilliformis	0
SL259937	Neisseria_bacilliformis	0
SL259943	Neisseria_bacilliformis	0
SL259944	Neisseria_bacilliformis	0
SL259945	Neisseria_bacilliformis	0
SL259946	Neisseria_bacilliformis	0
SL259925	Neisseria_cinerea	0
SL259926	Neisseria_cinerea	0
SL259927	Neisseria_cinerea	0
SL259928	Neisseria_cinerea	0
SL259934	Neisseria_cinerea	0
SL259935	Neisseria_cinerea	0
SL259936	Neisseria_cinerea	0
SL259937	Neisseria_cinerea	0
SL259943	Neisseria_cinerea	0
SL259944	Neisseria_cinerea	0
SL259945	Neisseria_cinerea	0
SL259946	Neisseria_cinerea	0
SL259925	Neisseria_elongata	0
SL259926	Neisseria_elongata	0
SL259927	Neisseria_elongata	0
SL259928	Neisseria_elongata	0
SL259934	Neisseria_elongata	0
SL259935	Neisseria_elongata	0
SL259936	Neisseria_elongata	0
SL259937	Neisseria_elongata	0
SL259943	Neisseria_elongata	0
SL259944	Neisseria_elongata	0
SL259945	Neisseria_elongata	0
SL259946	Neisseria_elongata	0
SL259925	Neisseria_flavescens	0
SL259926	Neisseria_flavescens	0
SL259927	Neisseria_flavescens	0
SL259928	Neisseria_flavescens	0
SL259934	Neisseria_flavescens	0
SL259935	Neisseria_flavescens	0
SL259936	Neisseria_flavescens	0
SL259937	Neisseria_flavescens	0
SL259943	Neisseria_flavescens	0
SL259944	Neisseria_flavescens	0
SL259945	Neisseria_flavescens	0
SL259946	Neisseria_flavescens	0
SL259925	Neisseria_gonorrhoeae	0
SL259926	Neisseria_gonorrhoeae	0
SL259927	Neisseria_gonorrhoeae	0
SL259928	Neisseria_gonorrhoeae	0
SL259934	Neisseria_gonorrhoeae	0
SL259935	Neisseria_gonorrhoeae	0
SL259936	Neisseria_gonorrhoeae	0
SL259937	Neisseria_gonorrhoeae	0
SL259943	Neisseria_gonorrhoeae	0
SL259944	Neisseria_gonorrhoeae	0
SL259945	Neisseria_gonorrhoeae	0
SL259946	Neisseria_gonorrhoeae	0
SL259925	Neisseria_macacae	0
SL259926	Neisseria_macacae	0
SL259927	Neisseria_macacae	0
SL259928	Neisseria_macacae	0
SL259934	Neisseria_macacae	0
SL259935	Neisseria_macacae	0
SL259936	Neisseria_macacae	0
SL259937	Neisseria_macacae	0
SL259943	Neisseria_macacae	0
SL259944	Neisseria_macacae	0
SL259945	Neisseria_macacae	0
SL259946	Neisseria_macacae	0
SL259925	Neisseria_meningitidis	0
SL259926	Neisseria_meningitidis	0
SL259927	Neisseria_meningitidis	0
SL259928	Neisseria_meningitidis	0
SL259934	Neisseria_meningitidis	0
SL259935	Neisseria_meningitidis	0
SL259936	Neisseria_meningitidis	0
SL259937	Neisseria_meningitidis	0
SL259943	Neisseria_meningitidis	0
SL259944	Neisseria_meningitidis	0
SL259945	Neisseria_meningitidis	0
SL259946	Neisseria_meningitidis	0
SL259925	Neisseria_sicca	0
SL259926	Neisseria_sicca	0
SL259927	Neisseria_sicca	0
SL259928	Neisseria_sicca	0
SL259934	Neisseria_sicca	0
SL259935	Neisseria_sicca	0
SL259936	Neisseria_sicca	0
SL259937	Neisseria_sicca	0
SL259943	Neisseria_sicca	0
SL259944	Neisseria_sicca	0
SL259945	Neisseria_sicca	0
SL259946	Neisseria_sicca	0
SL259925	Neisseria_unclassified	0
SL259926	Neisseria_unclassified	0
SL259927	Neisseria_unclassified	0.1738
SL259928	Neisseria_unclassified	0
SL259934	Neisseria_unclassified	0
SL259935	Neisseria_unclassified	0
SL259936	Neisseria_unclassified	0
SL259937	Neisseria_unclassified	0
SL259943	Neisseria_unclassified	0
SL259944	Neisseria_unclassified	0
SL259945	Neisseria_unclassified	0
SL259946	Neisseria_unclassified	0
SL259925	Nitrosospira_multiformis	0
SL259926	Nitrosospira_multiformis	0
SL259927	Nitrosospira_multiformis	0
SL259928	Nitrosospira_multiformis	0
SL259934	Nitrosospira_multiformis	0
SL259935	Nitrosospira_multiformis	0
SL259936	Nitrosospira_multiformis	0
SL259937	Nitrosospira_multiformis	0
SL259943	Nitrosospira_multiformis	0
SL259944	Nitrosospira_multiformis	0
SL259945	Nitrosospira_multiformis	0
